sep=,
2025-04-06 21:38:38,4
2025-04-06 21:38:40,1
2025-04-06 21:38:42,1
2025-04-06 21:38:44,1
2025-04-06 21:38:46,1
2025-04-06 21:38:48,1
2025-04-06 21:38:50,1
2025-04-06 21:38:52,1
2025-04-06 21:38:54,1
2025-04-06 21:38:56,1
2025-04-06 21:38:58,1
2025-04-06 21:39:00,1
2025-04-06 21:39:02,1
2025-04-06 21:39:04,1
2025-04-06 21:39:06,1
2025-04-06 21:39:08,1
2025-04-06 21:39:10,1
2025-04-06 21:39:12,1
2025-04-06 21:39:14,1
2025-04-06 21:39:16,1
2025-04-06 21:39:18,1
2025-04-06 21:39:20,1
2025-04-06 21:39:22,1
2025-04-06 21:39:24,1
2025-04-06 21:39:26,1
2025-04-06 21:39:28,1
2025-04-06 21:39:30,1
2025-04-06 21:39:32,1
2025-04-06 21:39:34,1
2025-04-06 21:39:36,1
2025-04-06 21:39:38,1
2025-04-06 21:39:40,1
2025-04-06 21:39:42,1
2025-04-06 21:39:44,1
2025-04-06 21:39:46,1
2025-04-06 21:39:48,1
2025-04-06 21:39:50,1
2025-04-06 21:39:52,1
2025-04-06 21:39:54,1
2025-04-06 21:39:56,1
2025-04-06 21:39:58,1
2025-04-06 21:40:00,1
2025-04-06 21:40:02,1
2025-04-06 21:40:04,1
2025-04-06 21:40:06,1
2025-04-06 21:40:08,1
2025-04-06 21:40:10,1
2025-04-06 21:40:12,1
2025-04-06 21:40:14,1
2025-04-06 21:40:16,1
2025-04-06 21:40:18,1
2025-04-06 21:40:20,1
2025-04-06 21:40:22,1
2025-04-06 21:40:24,2
2025-04-06 21:40:26,2
2025-04-06 21:40:28,2
2025-04-06 21:40:30,2
2025-04-06 21:40:32,2
2025-04-06 21:40:34,2
2025-04-06 21:40:36,2
2025-04-06 21:40:38,2
2025-04-06 21:40:40,2
2025-04-06 21:40:42,2
2025-04-06 21:40:44,2
2025-04-06 21:40:46,2
2025-04-06 21:40:48,2
2025-04-06 21:40:50,2
2025-04-06 21:40:52,2
2025-04-06 21:40:54,2
2025-04-06 21:40:56,2
2025-04-06 21:40:58,2
2025-04-06 21:41:00,2
2025-04-06 21:41:02,2
2025-04-06 21:41:04,3
2025-04-06 21:41:06,3
2025-04-06 21:41:08,3
2025-04-06 21:41:10,3
2025-04-06 21:41:12,3
2025-04-06 21:41:14,3
2025-04-06 21:41:16,3
2025-04-06 21:41:18,3
2025-04-06 21:41:20,3
2025-04-06 21:41:22,3
2025-04-06 21:41:24,3
2025-04-06 21:41:26,3
2025-04-06 21:41:28,3
2025-04-06 21:41:30,3
2025-04-06 21:41:32,3
2025-04-06 21:41:34,3
2025-04-06 21:41:36,3
2025-04-06 21:41:38,3
2025-04-06 21:41:40,3
2025-04-06 21:41:42,3
2025-04-06 21:41:44,4
2025-04-06 21:41:46,4
2025-04-06 21:41:48,4
2025-04-06 21:41:50,4
2025-04-06 21:41:52,4
2025-04-06 21:41:54,4
2025-04-06 21:41:56,4
2025-04-06 21:41:58,4
2025-04-06 21:42:00,4
2025-04-06 21:42:02,4
2025-04-06 21:42:04,4
2025-04-06 21:42:06,4
2025-04-06 21:42:08,4
2025-04-06 21:42:10,4
2025-04-06 21:42:12,4
2025-04-06 21:42:14,1
2025-04-06 21:42:16,1
2025-04-06 21:42:18,1
2025-04-06 21:42:20,1
2025-04-06 21:42:22,1
2025-04-06 21:42:24,1
2025-04-06 21:42:26,1
2025-04-06 21:42:28,1
2025-04-06 21:42:30,1
2025-04-06 21:42:32,1
2025-04-06 21:42:34,1
2025-04-06 21:42:36,1
2025-04-06 21:42:38,1
2025-04-06 21:42:40,1
2025-04-06 21:42:42,1
2025-04-06 21:42:44,1
2025-04-06 21:42:46,1
2025-04-06 21:42:48,1
2025-04-06 21:42:50,1
2025-04-06 21:42:52,1
2025-04-06 21:42:54,1
2025-04-06 21:42:56,1
2025-04-06 21:42:58,1
2025-04-06 21:43:00,1
2025-04-06 21:43:02,1
2025-04-06 21:43:04,1
2025-04-06 21:43:06,1
2025-04-06 21:43:08,1
2025-04-06 21:43:10,1
2025-04-06 21:43:12,1
2025-04-06 21:43:14,1
2025-04-06 21:43:16,1
2025-04-06 21:43:18,1
2025-04-06 21:43:20,1
2025-04-06 21:43:22,1
2025-04-06 21:43:24,1
2025-04-06 21:43:26,1
2025-04-06 21:43:28,1
2025-04-06 21:43:30,1
2025-04-06 21:43:32,1
2025-04-06 21:43:34,1
2025-04-06 21:43:36,1
2025-04-06 21:43:38,1
2025-04-06 21:43:40,1
2025-04-06 21:43:42,1
2025-04-06 21:43:44,1
2025-04-06 21:43:46,1
2025-04-06 21:43:48,1
2025-04-06 21:43:50,1
2025-04-06 21:43:52,1
2025-04-06 21:43:54,1
2025-04-06 21:43:56,1
2025-04-06 21:43:58,1
2025-04-06 21:44:00,1
2025-04-06 21:44:02,1
2025-04-06 21:44:04,1
2025-04-06 21:44:06,1
2025-04-06 21:44:08,1
2025-04-06 21:44:10,1
2025-04-06 21:44:12,1
2025-04-06 21:44:14,1
2025-04-06 21:44:16,1
2025-04-06 21:44:18,1
2025-04-06 21:44:20,1
2025-04-06 21:44:22,1
2025-04-06 21:44:24,1
2025-04-06 21:44:26,1
2025-04-06 21:44:28,1
2025-04-06 21:44:30,1
2025-04-06 21:44:32,1
2025-04-06 21:44:34,1
2025-04-06 21:44:36,1
2025-04-06 21:44:38,1
2025-04-06 21:44:40,2
2025-04-06 21:44:42,2
2025-04-06 21:44:44,2
2025-04-06 21:44:46,2
2025-04-06 21:44:48,2
2025-04-06 21:44:50,2
2025-04-06 21:44:52,2
2025-04-06 21:44:54,2
2025-04-06 21:44:56,2
2025-04-06 21:44:58,2
2025-04-06 21:45:00,2
2025-04-06 21:45:02,2
2025-04-06 21:45:04,2
2025-04-06 21:45:06,2
2025-04-06 21:45:08,2
2025-04-06 21:45:10,2
2025-04-06 21:45:12,2
2025-04-06 21:45:14,2
2025-04-06 21:45:16,2
2025-04-06 21:45:18,2
2025-04-06 21:45:20,3
2025-04-06 21:45:22,3
2025-04-06 21:45:24,3
2025-04-06 21:45:26,3
2025-04-06 21:45:28,3
2025-04-06 21:45:30,3
2025-04-06 21:45:32,3
2025-04-06 21:45:34,3
2025-04-06 21:45:36,3
2025-04-06 21:45:38,3
2025-04-06 21:45:40,3
2025-04-06 21:45:42,3
2025-04-06 21:45:44,3
2025-04-06 21:45:46,3
2025-04-06 21:45:48,3
2025-04-06 21:45:50,3
2025-04-06 21:45:52,3
2025-04-06 21:45:54,3
2025-04-06 21:45:56,3
2025-04-06 21:45:58,3
2025-04-06 21:46:00,4
2025-04-06 21:46:02,4
2025-04-06 21:46:04,4
2025-04-06 21:46:06,4
2025-04-06 21:46:08,4
2025-04-06 21:46:10,4
2025-04-06 21:46:12,4
2025-04-06 21:46:14,4
2025-04-06 21:46:16,4
2025-04-06 21:46:18,4
2025-04-06 21:46:20,4
2025-04-06 21:46:22,4
2025-04-06 21:46:24,4
2025-04-06 21:46:26,4
2025-04-06 21:46:28,4
2025-04-06 21:46:30,1
2025-04-06 21:46:32,1
2025-04-06 21:46:34,1
2025-04-06 21:46:36,1
2025-04-06 21:46:38,1
2025-04-06 21:46:40,1
2025-04-06 21:46:42,1
2025-04-06 21:46:44,1
2025-04-06 21:46:46,1
2025-04-06 21:46:48,1
2025-04-06 21:46:50,1
2025-04-06 21:46:52,1
2025-04-06 21:46:54,1
2025-04-06 21:46:56,1
2025-04-06 21:46:58,1
2025-04-06 21:47:00,1
2025-04-06 21:47:02,1
2025-04-06 21:47:04,1
2025-04-06 21:47:06,1
2025-04-06 21:47:08,1
2025-04-06 21:47:10,1
2025-04-06 21:47:12,1
2025-04-06 21:47:14,1
2025-04-06 21:47:16,1
2025-04-06 21:47:18,1
2025-04-06 21:47:20,1
2025-04-06 21:47:22,1
2025-04-06 21:47:24,1
2025-04-06 21:47:26,1
2025-04-06 21:47:28,1
2025-04-06 21:47:30,1
2025-04-06 21:47:32,1
2025-04-06 21:47:34,1
2025-04-06 21:47:36,1
2025-04-06 21:47:38,1
2025-04-06 21:47:40,1
2025-04-06 21:47:42,1
2025-04-06 21:47:44,1
2025-04-06 21:47:46,1
2025-04-06 21:47:48,1
2025-04-06 21:47:50,1
2025-04-06 21:47:52,1
2025-04-06 21:47:54,1
2025-04-06 21:47:56,1
2025-04-06 21:47:58,1
2025-04-06 21:48:00,1
